Time,Lat,Long,Pitch,Yaw,Roll,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2015-10-18 20:08:24.189,-36.887505,174.66386,26.38,29.74,151.92,-962.87,980.97,-13801.31,-1115.95,648.98,306.10
2015-10-18 20:08:24.470,-36.887505,174.66386,19.09,26.73,151.81,-871.87,1052.97,-8991.31,-1189.95,856.98,334.10
2015-10-18 20:08:24.590,-36.887505,174.66386,13.38,25.52,151.54,-2142.87,3236.97,-13627.31,-1184.95,808.98,190.10
2015-10-18 20:08:24.741,-36.887505,174.66386,9.85,24.86,151.25,-1740.87,-340.03,-14684.31,-1249.95,690.98,99.10
2015-10-18 20:08:25.147,-36.887505,174.66386,7.59,24.44,150.53,-1618.87,895.97,-12470.31,-1290.95,648.98,31.10
2015-10-18 20:08:25.865,-36.887505,174.66386,8.36,25.95,162.38,-764.87,3266.97,-10957.31,-1262.95,563.98,-35.90
2015-10-18 20:08:26.086,-36.887505,174.66386,15.12,11.50,127.09,-843.87,2734.97,-12045.31,-1360.95,484.98,-55.90
2015-10-18 20:08:26.336,-36.887505,174.66386,14.92,24.84,131.18,-1202.87,2274.97,-14686.31,-1325.95,482.98,-81.90
2015-10-18 20:08:26.744,-36.887505,174.66386,16.39,32.73,130.88,-779.87,2720.97,-10570.31,-1309.95,466.98,-57.90
2015-10-18 20:08:27.030,-36.887505,174.66386,18.21,41.26,130.54,-1397.87,2683.97,-10916.31,-1213.95,487.98,-54.90
2015-10-18 20:08:27.533,-36.887505,174.66386,20.26,44.69,130.10,-1124.87,1629.97,-10833.31,-1229.95,446.98,-90.90
2015-10-18 20:08:27.791,-36.886993,174.66406,10.96,45.04,149.53,-1444.87,3467.97,-11596.31,-1223.95,340.98,-131.90
2015-10-18 20:08:28.060,-36.886993,174.66406,16.51,38.98,149.19,-1762.87,2840.97,-7760.31,-1199.95,196.98,-176.90
2015-10-18 20:08:28.337,-36.886993,174.66406,20.53,32.76,149.30,-1704.87,3181.97,-11044.31,-1161.95,197.98,-33.90
2015-10-18 20:08:28.630,-36.886993,174.66406,22.45,27.45,149.38,-1650.87,2032.97,-7907.31,-1204.95,321.98,52.10
2015-10-18 20:08:29.597,-36.886993,174.66406,23.24,22.60,149.77,-2299.87,1996.97,-11301.31,-1254.95,381.98,108.10
2015-10-18 20:08:29.926,-36.886993,174.66406,22.22,13.09,150.47,-2074.87,2677.97,-11199.31,-1147.95,436.98,146.10
2015-10-18 20:08:30.376,-36.886993,174.66406,20.32,6.14,151.17,-2716.87,3107.97,-13068.31,-1269.95,479.98,119.10
2015-10-18 20:08:30.524,-36.886993,174.66406,20.70,3.66,151.63,-1427.87,1357.97,-11819.31,-1255.95,412.98,85.10
2015-10-18 20:08:30.714,-36.886993,174.66406,21.80,1.16,151.85,-1799.87,121.97,-4418.31,-1215.95,379.98,63.10
2015-10-18 20:08:31.236,-36.886993,174.66406,19.93,7.79,-171.72,-1595.87,1940.97,-10532.31,-1253.95,350.98,81.10
2015-10-18 20:08:31.497,-36.886993,174.66406,19.02,-6.07,-178.19,-3310.87,1132.97,-13178.31,-1234.95,391.98,97.10
2015-10-18 20:08:32.043,-36.886993,174.66406,19.49,-10.51,-177.33,-1286.87,1426.97,-13847.31,-1159.95,427.98,137.10
2015-10-18 20:08:32.304,-36.886993,174.66406,20.13,-16.23,-175.91,-1719.87,2065.97,-16125.31,-1107.95,403.98,104.10
2015-10-18 20:08:32.621,-36.886993,174.66406,18.17,-19.78,178.73,-1845.87,2273.97,-21036.32,-1105.95,418.98,119.10
2015-10-18 20:08:33.492,174.66313,174.66406,11.08,-16.99,-168.66,-1810.87,992.97,-14154.31,-1251.95,395.98,52.10
2015-10-18 20:08:33.639,-36.886227,174.66313,14.01,-21.65,-165.15,-2269.87,3318.97,-12144.31,-1157.95,401.98,93.10
2015-10-18 20:08:34.210,-36.886227,174.66313,14.62,-23.23,-164.12,-561.87,2864.97,-13415.31,-1172.95,403.98,95.10
2015-10-18 20:08:34.626,-36.886227,174.66313,14.14,-26.61,-163.27,-2060.87,1890.97,-10292.31,-1141.95,482.98,132.10
2015-10-18 20:08:34.933,-36.886227,174.66313,11.96,-31.12,-162.76,-418.87,-156.03,-7280.31,-1152.95,581.98,167.10
2015-10-18 20:08:35.209,-36.886227,174.66313,9.92,-34.09,-162.50,-2803.87,1581.97,-12007.31,-1192.95,628.98,180.10
2015-10-18 20:08:35.473,-36.886227,174.66313,4.56,-40.05,-162.83,-1246.87,951.97,-8763.31,-1128.95,763.98,213.10
2015-10-18 20:08:35.747,-36.886227,174.66313,0.91,-42.62,-163.21,-907.87,1100.97,-9060.31,-1163.95,699.98,125.10
2015-10-18 20:08:36.132,-36.886227,174.66313,2.78,-45.18,-171.22,-1288.87,186.97,-7337.31,-1343.95,704.98,111.10
2015-10-18 20:08:36.499,-36.886227,174.66313,9.25,-47.57,-164.49,439.13,585.97,-16855.32,-1251.95,744.98,81.10
2015-10-18 20:08:36.676,-36.886227,174.66313,6.26,-48.24,-164.70,-41.87,2144.97,-13956.31,-1280.95,648.98,-19.90
2015-10-18 20:08:37.077,-36.886227,174.66313,21.87,-50.62,179.16,-210.87,1555.97,-10734.31,-1306.95,524.98,-101.90
2015-10-18 20:08:37.368,-36.886227,174.66313,6.05,-47.20,179.02,995.13,3050.97,-14587.31,-1362.95,369.98,-150.90
2015-10-18 20:08:38.105,-36.886227,174.66313,6.52,-44.64,178.65,-926.87,1160.97,-11492.31,-1231.95,441.98,-77.90
2015-10-18 20:08:38.539,174.66162,174.66313,5.93,-42.20,177.57,-1626.87,2538.97,-10312.31,-1299.95,495.98,-37.90
2015-10-18 20:08:38.786,-36.886517,174.66162,10.70,-43.32,158.00,-994.87,1938.97,-10438.31,-1320.95,549.98,-22.90
2015-10-18 20:08:39.073,-36.886517,174.66162,10.31,-41.83,159.79,-1288.87,4554.97,-15668.31,-1207.95,573.98,-12.90
2015-10-18 20:08:40.514,-36.886517,174.66162,24.43,-52.94,117.88,-1239.87,2191.97,-8723.31,-1240.95,592.98,8.10
2015-10-18 20:08:40.768,-36.886517,174.66162,11.12,-52.12,139.58,391.13,4120.97,-12958.31,-1190.95,569.98,-142.90
2015-10-18 20:08:41.349,-36.886517,174.66162,1.07,-47.61,140.43,452.13,4142.97,-12549.31,-1209.95,522.98,-157.90
2015-10-18 20:08:41.592,-36.886517,174.66162,1.07,-47.61,140.43,452.13,4142.97,-12549.31,-1124.95,523.98,-157.9
2015-10-18 20:08:41.984,-36.886517,174.66162,7.94,-6.38,88.88,-755.87,4343.97,-2263.31,-1255.95,499.98,-141.90
2015-10-18 20:08:42.247,-36.886517,174.66162,-2.01,6.78,119.68,255.13,4034.97,-7720.31,-1192.95,513.98,-99.90
2015-10-18 20:08:42.503,-36.886517,174.66162,-0.85,10.13,118.79,-1985.87,3543.97,-9724.31,-1251.95,530.98,-99.90
2015-10-18 20:08:43.134,-36.886517,174.66162,1.61,14.39,160.13,-203.87,2616.97,-8582.31,-1048.95,548.98,-80.90
2015-10-18 20:08:43.583,-36.887356,174.66096,19.40,5.78,59.82,276.13,7099.97,-7244.31,-1444.95,709.98,-140.90
2015-10-18 20:08:43.966,-36.887356,174.66096,24.32,22.48,58.98,-1107.87,4433.97,-7619.31,-1187.95,632.98,-226.90
2015-10-18 20:08:44.239,-36.887356,174.66096,31.84,42.42,56.00,-568.87,5051.97,-9582.31,-1234.95,551.98,-283.90
2015-10-18 20:08:45.068,-36.887356,174.66096,35.85,51.42,52.86,-990.87,4646.97,-10924.31,-1177.95,497.98,-242.90
2015-10-18 20:08:45.361,-36.887356,174.66096,43.71,68.65,46.76,-1584.87,3088.97,-10195.31,-1239.95,558.98,-177.90
2015-10-18 20:08:45.545,-36.887356,174.66096,48.15,73.58,42.03,-863.87,3723.97,-9283.31,-1229.95,524.98,-139.90
2015-10-18 20:08:46.099,-36.887356,174.66096,51.34,75.69,38.96,-459.87,3316.97,-12392.31,-1192.95,571.98,-119.90
2015-10-18 20:08:46.732,-36.887356,174.66096,59.02,74.91,24.30,-1698.87,2989.97,-9769.31,-1224.95,563.98,-28.90
2015-10-18 20:08:47.028,-36.887356,174.66096,60.68,74.90,22.34,-1009.87,1484.97,-11796.31,-1179.95,545.98,-36.90
2015-10-18 20:08:47.324,-36.887356,174.66096,62.37,74.99,19.66,-1359.87,1941.97,-10479.31,-1243.95,558.98,-27.90
2015-10-18 20:08:47.804,-36.887356,174.66096,64.06,74.27,16.50,-961.87,1784.97,-10733.31,-1242.95,564.98,-24.90
2015-10-18 20:08:48.459,174.66054,174.66096,66.46,69.57,7.49,-1247.87,1851.97,-10533.31,-1246.95,530.98,-38.90
2015-10-18 20:08:48.725,-36.88753,174.66054,69.09,61.49,-5.44,-1057.87,1891.97,-11094.31,-1243.95,535.98,-34.90
2015-10-18 20:08:49.162,-36.88753,174.66054,69.76,57.34,-11.38,-1249.87,1778.97,-11470.31,-1244.95,521.98,-43.90
2015-10-18 20:08:49.517,-36.88753,174.66054,70.70,50.45,-20.82,-1021.87,1981.97,-11337.31,-1241.95,544.98,-32.90
2015-10-18 20:08:49.810,-36.88753,174.66054,71.45,42.62,-30.96,-1304.87,1452.97,-11926.31,-1236.95,543.98,-34.90
2015-10-18 20:08:50.050,-36.88753,174.66054,71.93,36.55,-38.53,-1127.87,983.97,-11152.31,-1239.95,558.98,-34.90
2015-10-18 20:08:50.315,-36.88753,174.66054,72.96,28.54,-47.94,-1161.87,98.97,-12238.31,-1241.95,618.98,-11.90
2015-10-18 20:08:50.835,-36.88753,174.66054,73.53,14.62,-62.82,-1425.87,579.97,-13205.31,-1197.95,705.98,-63.90
2015-10-18 20:08:51.095,-36.88753,174.66054,67.15,-18.11,-96.98,-699.87,786.97,-14876.31,-1212.95,778.98,-258.90
2015-10-18 20:08:51.369,-36.88753,174.66054,60.98,-27.26,-105.68,-2285.87,20.97,-13831.31,-1104.95,785.98,-316.90
2015-10-18 20:08:51.631,-36.88753,174.66054,55.16,-34.40,-112.39,-941.87,-455.03,-12979.31,-1224.95,825.98,-199.90
2015-10-18 20:08:52.256,-36.88753,174.66054,48.42,-39.77,-117.29,-1037.87,-949.03,-11966.31,-1180.95,833.98,-238.90
2015-10-18 20:08:52.413,-36.88753,174.66054,32.79,-45.08,-121.13,-568.87,374.97,-11847.31,-1107.95,826.98,-331.90
2015-10-18 20:08:52.691,-36.88753,174.66054,24.58,-43.63,-120.40,-2259.87,-567.03,-15411.31,-1140.95,646.98,-452.90
2015-10-18 20:08:52.962,-36.88753,174.66054,18.17,-41.75,-120.24,-1842.87,613.97,-13312.31,-1130.95,528.98,-393.90
2015-10-18 20:08:53.221,-36.88753,174.66054,13.17,-40.09,-120.78,-1871.87,-625.03,-12690.31,-1202.95,498.98,-294.90
2015-10-18 20:08:54.279,-36.88753,174.66054,9.05,-39.19,-121.77,-225.87,-427.03,-12740.31,-1197.95,531.98,-201.90
2015-10-18 20:08:54.546,-36.88753,174.66054,16.91,-43.10,178.15,-242.87,1727.97,-5068.31,-1296.95,567.98,-136.90
2015-10-18 20:08:55.128,-36.88753,174.66054,12.46,-36.82,161.83,-731.87,1656.97,-10210.31,-1234.95,541.98,-87.90
2015-10-18 20:08:55.436,-36.88753,174.66054,14.39,-11.89,148.96,-1204.87,4180.97,-9934.31,-1265.95,558.98,-97.90
2015-10-18 20:08:55.610,-36.88753,174.66054,0.70,0.43,161.12,-239.87,3222.97,-10373.31,-1221.95,522.98,-173.90
2015-10-18 20:08:55.944,-36.88753,174.66054,5.39,7.02,158.95,-652.87,1890.97,-9101.31,-1314.95,299.98,-329.90
2015-10-18 20:08:56.565,-36.88753,174.66054,12.21,11.99,156.93,-1856.87,4708.97,-10839.31,-1297.95,144.98,-279.90
2015-10-18 20:08:57.313,-36.88753,174.66054,26.72,15.18,154.33,-2942.87,1502.97,-5552.31,-927.95,33.98,-70.90
2015-10-18 20:08:57.383,-36.88753,174.66054,22.39,9.52,151.53,-2272.87,2174.97,-14358.31,-1108.95,227.98,203.10
2015-10-18 20:08:57.481,-36.88753,174.66054,23.97,6.53,150.67,-2357.87,3929.97,-7286.31,-1145.95,251.98,241.10
2015-10-18 20:08:57.723,-36.88753,174.66054,17.63,5.39,157.64,-2597.87,1219.97,-17585.32,-792.95,247.98,309.10
2015-10-18 20:08:58.256,-36.88753,174.66054,17.34,3.45,168.23,-1551.87,4302.97,-15537.31,-854.95,246.98,269.10
2015-10-18 20:08:58.635,174.66005,174.66054,19.92,-9.05,168.96,-1525.87,517.97,-8980.31,-995.95,352.98,350.10
2015-10-18 20:08:59.066,-36.887177,174.66005,25.21,-14.14,174.88,-1194.87,1698.97,-8811.31,-976.95,404.98,334.10
2015-10-18 20:08:59.321,-36.887177,174.66005,16.09,-18.38,-173.58,-1304.87,497.97,-12524.31,-1212.95,456.98,283.10
2015-10-18 20:08:59.714,-36.887177,174.66005,16.90,-22.66,-173.39,-419.87,1637.97,-12088.31,-949.95,430.98,278.10
2015-10-18 20:09:00.174,-36.887177,174.66005,17.02,-29.59,-175.36,-1442.87,2649.97,-13488.31,-1056.95,467.98,241.10
2015-10-18 20:09:01.162,-36.887177,174.66005,12.99,-34.00,-169.65,-3112.87,14.97,-11499.31,-1195.95,620.98,273.10
2015-10-18 20:09:01.520,-36.887177,174.66005,6.63,-44.00,171.65,-452.87,178.97,-10182.31,-1252.95,605.98,57.10
2015-10-18 20:09:01.953,-36.887177,174.66005,4.70,-43.54,169.63,-1286.87,-104.03,-12594.31,-1272.95,588.98,15.10
2015-10-18 20:09:02.482,-36.887177,174.66005,24.07,-41.15,-172.23,-1215.87,2259.97,-19054.32,-1223.95,600.98,-20.90
2015-10-18 20:09:03.188,-36.887177,174.66005,6.86,-47.35,165.29,-928.87,2260.97,-8375.31,-1245.95,590.98,24.10
2015-10-18 20:09:03.390,-36.887177,174.66005,3.37,-45.77,162.26,-2011.87,3417.97,-10044.31,-1313.95,616.98,-33.90
2015-10-18 20:09:03.726,-36.887177,174.66005,2.78,-43.80,160.79,-163.87,444.97,-8114.31,-1292.95,529.98,-103.90
2015-10-18 20:09:03.920,-36.887177,174.66005,5.46,-40.58,158.22,-1690.87,3227.97,-8712.31,-1233.95,440.98,-102.90
2015-10-18 20:09:04.234,-36.887177,174.66005,5.57,-39.84,156.58,-1035.87,3086.97,-8651.31,-1248.95,494.98,-51.90
2015-10-18 20:09:04.494,-36.887177,174.66005,9.86,-38.45,162.11,-971.87,2148.97,-11243.31,-1163.95,560.98,-29.90
2015-10-18 20:09:04.725,-36.887177,174.66005,15.22,-46.39,123.94,-562.87,3997.97,-4486.31,-1102.95,545.98,-33.90
2015-10-18 20:09:05.145,-36.887177,174.66005,15.28,-37.07,123.46,-1009.87,3126.97,-15470.31,-1266.95,532.98,-21.90
2015-10-18 20:09:05.407,-36.887177,174.66005,13.74,-30.57,132.74,-604.87,1064.97,-9578.31,-1269.95,523.98,-67.90
2015-10-18 20:09:05.650,-36.887177,174.66005,6.14,-18.05,178.80,-899.87,4081.97,-17902.32,-1297.95,484.98,-81.90
2015-10-18 20:09:06.103,-36.887177,174.66005,48.59,-7.91,-157.24,-420.87,2229.97,-9687.31,-928.95,469.98,-78.90
2015-10-18 20:09:06.316,-36.887177,174.66005,9.31,-35.41,165.82,-1078.87,2394.97,-11350.31,-1316.95,516.98,-18.90
2015-10-18 20:09:06.842,174.65984,174.66005,8.10,-37.55,164.15,-986.87,1176.97,-13308.31,-1192.95,548.98,15.10
2015-10-18 20:09:07.097,-36.887203,174.65984,6.91,-40.14,158.25,-1233.87,2816.97,-10487.31,-1189.95,588.98,6.10
2015-10-18 20:09:07.410,-36.887203,174.65984,5.39,-40.44,156.20,-656.87,2963.97,-11155.31,-1330.95,590.98,-3.90
2015-10-18 20:09:07.662,-36.887203,174.65984,4.39,-39.88,154.23,-171.87,2042.97,-9232.31,-1230.95,576.98,-36.90
2015-10-18 20:09:08.083,-36.887203,174.65984,4.63,-38.86,154.87,-1009.87,935.97,-8077.31,-1233.95,542.98,-42.90
2015-10-18 20:09:08.281,-36.887203,174.65984,4.28,-38.15,153.12,-1381.87,846.97,-6778.31,-1284.95,532.98,-58.90
2015-10-18 20:09:08.601,-36.887203,174.65984,15.84,-35.40,162.21,-1413.87,2000.97,-16231.31,-1093.95,540.98,-71.90
2015-10-18 20:09:08.812,-36.887203,174.65984,14.78,-40.45,160.07,-1373.87,1808.97,-7821.31,-1231.95,554.98,-33.90
2015-10-18 20:09:09.101,-36.887203,174.65984,14.31,-41.74,159.17,-745.87,1089.97,-13338.31,-1199.95,537.98,-77.90
2015-10-18 20:09:09.630,-36.887203,174.65984,15.96,-42.66,157.70,-938.87,2193.97,-12281.31,-1280.95,496.98,-80.90
2015-10-18 20:09:10.046,-36.887203,174.65984,10.31,-39.03,171.61,-779.87,1473.97,-9574.31,-1261.95,470.98,-102.90
2015-10-18 20:09:10.402,-36.887203,174.65984,20.75,-40.97,168.23,-1815.87,1025.97,-11017.31,-1215.95,450.98,-74.90
2015-10-18 20:09:10.723,-36.887203,174.65984,18.92,-45.72,166.36,-1381.87,1589.97,-18541.32,-1296.95,578.98,14.10
2015-10-18 20:09:11.107,-36.887203,174.65984,17.83,-46.87,165.17,-1821.87,1253.97,-12605.31,-1268.95,553.98,-27.90
2015-10-18 20:09:11.356,-36.887203,174.65984,9.59,-44.45,-179.42,-964.87,2227.97,-17245.32,-1171.95,582.98,-17.90
2015-10-18 20:09:11.744,-36.887203,174.65984,10.00,-45.00,173.18,-1251.87,1400.97,-15315.31,-1184.95,550.98,-85.90
2015-10-18 20:09:12.305,174.65901,174.65984,18.49,-47.54,158.96,-543.87,484.97,-13188.31,-1204.95,503.98,-62.90
2015-10-18 20:09:12.570,-36.88818,174.65901,15.84,-48.85,156.75,-1172.87,1275.97,-11318.31,-1342.95,620.98,19.10
2015-10-18 20:09:12.862,-36.88818,174.65901,15.00,-48.93,156.04,-798.87,1810.97,-13019.31,-1212.95,582.98,-42.90
2015-10-18 20:09:13.337,-36.88818,174.65901,15.33,-48.73,155.06,-250.87,2158.97,-18881.32,-1406.95,520.98,-76.90
2015-10-18 20:09:13.523,-36.88818,174.65901,17.26,-47.81,129.64,-2003.87,1897.97,-6755.31,-1168.95,414.98,-120.90
2015-10-18 20:09:13.795,-36.88818,174.65901,16.01,-39.81,147.77,-343.87,3553.97,-10110.31,-1203.95,490.98,-66.90
2015-10-18 20:09:14.051,-36.88818,174.65901,17.22,-40.57,146.75,-1965.87,4042.97,-8500.31,-1219.95,472.98,-79.90
2015-10-18 20:09:14.405,-36.88818,174.65901,18.43,-40.80,145.78,-2228.87,1589.97,-5550.31,-1286.95,433.98,-73.90
2015-10-18 20:09:14.663,-36.88818,174.65901,7.50,-36.73,149.93,-1557.87,5632.97,-12471.31,-1276.95,510.98,-11.90
2015-10-18 20:09:14.912,-36.88818,174.65901,6.48,-35.35,148.73,-729.87,4302.97,-12262.31,-1309.95,560.98,25.10
2015-10-18 20:09:15.162,-36.88818,174.65901,23.32,-33.82,142.36,-1802.87,3845.97,-5132.31,-1214.95,586.98,22.10
2015-10-18 20:09:15.748,-36.88818,174.65901,22.79,-39.64,141.51,-737.87,2011.97,-9200.31,-1262.95,567.98,2.10
2015-10-18 20:09:15.973,-36.88818,174.65901,28.47,-46.89,139.69,-1142.87,3487.97,-7341.31,-1285.95,330.98,-231.90
2015-10-18 20:09:16.518,-36.88818,174.65901,30.97,-49.41,141.29,-1753.87,3899.97,-8442.31,-1170.95,168.98,-233.90
2015-10-18 20:09:16.769,-36.88818,174.65901,41.43,-64.18,136.65,-1486.87,3324.97,-5178.31,-1238.95,106.98,-10.90
2015-10-18 20:09:17.430,-36.88818,174.65901,19.54,-54.84,156.00,-2469.87,3930.97,-9998.31,-1167.95,164.98,120.10
2015-10-18 20:09:17.680,-36.88818,174.65901,19.54,-54.84,156.0,-1523.87,3930.97,-9998.31,-990.95,212.98,278.10
2015-10-18 20:09:18.451,-36.88818,174.65901,30.29,-99.84,129.44,-1643.87,1364.97,-12344.31,-988.95,272.98,328.10
2015-10-18 20:09:18.969,-36.88818,174.65901,28.66,-99.08,128.19,-2178.87,1225.97,-17325.32,-938.95,320.98,337.10
2015-10-18 20:09:19.027,-36.88818,174.65901,17.45,-71.38,-168.71,-1888.87,1665.97,-12082.31,-1149.95,338.98,333.10
2015-10-18 20:09:19.277,-36.88818,174.65901,13.03,-73.90,-177.82,-2246.87,274.97,-15575.31,-1121.95,479.98,387.10
2015-10-18 20:09:19.598,-36.88818,174.65901,7.96,-75.07,-173.01,62.13,1335.97,-18801.32,-874.95,654.98,447.10
2015-10-18 20:09:20.342,-36.88818,174.65901,3.54,-76.52,-173.38,-756.87,-129.03,-10706.31,-1192.95,791.98,379.10
2015-10-18 20:09:20.472,-36.88818,174.65901,-3.56,-73.50,-176.23,-1153.87,-899.03,-12400.31,-1249.95,614.98,16.10
2015-10-18 20:09:20.901,-36.88818,174.65901,-5.50,-71.69,-177.65,-1598.87,2199.97,-14817.31,-1166.95,584.98,6.10
2015-10-18 20:09:21.541,-36.88818,174.65901,-7.95,-69.54,-179.24,-2395.87,685.97,-11924.31,-1308.95,560.98,-29.90
2015-10-18 20:09:21.931,-36.88818,174.65901,-10.40,-67.71,176.93,-1353.87,1699.97,-7330.31,-1183.95,513.98,-38.90
2015-10-18 20:09:22.048,-36.88818,174.65901,-11.58,-66.04,175.87,-740.87,1420.97,-14511.31,-1225.95,542.98,-33.90
2015-10-18 20:09:22.456,174.65778,174.65901,2.21,-62.36,174.39,-940.87,871.97,-15952.31,-1328.95,540.98,-64.90
2015-10-18 20:09:23.655,-36.889122,174.65778,33.60,-66.76,179.61,-654.87,1630.97,-11508.31,-1276.95,516.98,-39.90
2015-10-18 20:09:23.969,-36.889122,174.65778,31.04,-82.38,178.43,-1086.87,2777.97,-13310.31,-1212.95,583.98,-5.90
2015-10-18 20:09:24.140,-36.889122,174.65778,25.90,-85.42,176.31,-2565.87,3248.97,-17934.32,-1195.95,567.98,-24.90
2015-10-18 20:09:24.321,-36.889122,174.65778,28.46,-88.78,172.41,248.13,2854.97,-9402.31,-1317.95,612.98,23.10
2015-10-18 20:09:24.604,-36.889122,174.65778,25.74,-90.26,171.45,-1534.87,3714.97,-10773.31,-1208.95,666.98,47.10
2015-10-18 20:09:25.010,-36.889122,174.65778,22.17,-93.17,170.41,-938.87,1811.97,-2862.31,-1262.95,691.98,24.10
2015-10-18 20:09:25.141,-36.889122,174.65778,12.22,-102.23,145.50,-323.87,2591.97,-10020.31,-1178.95,686.98,-29.90
2015-10-18 20:09:25.387,-36.889122,174.65778,11.54,-105.04,145.11,258.13,2786.97,-9160.31,-1280.95,629.98,-58.90
2015-10-18 20:09:25.923,-36.889122,174.65778,12.46,-101.45,162.22,-180.87,2081.97,-12583.31,-1243.95,655.98,-47.90
2015-10-18 20:09:26.707,-36.889122,174.65778,4.64,-85.99,171.80,-545.87,1274.97,-15645.31,-1236.95,615.98,-133.90
2015-10-18 20:09:27.014,-36.889122,174.65778,2.40,-85.01,171.52,-211.87,4072.97,-13338.31,-1251.95,668.98,-89.90
2015-10-18 20:09:27.368,-36.889122,174.65778,0.37,-83.31,171.33,-437.87,2849.97,-16326.31,-1126.95,661.98,-110.90
2015-10-18 20:09:28.548,-36.889122,174.65778,-14.47,-74.81,162.77,700.13,2679.97,-12684.31,-1203.95,653.98,-107.90
2015-10-18 20:09:29.426,-36.889122,174.65778,9.40,-75.39,157.24,-360.87,1446.97,-12133.31,-1230.95,393.98,-281.90
2015-10-18 20:09:29.746,-36.889122,174.65778,21.61,-76.03,156.56,-929.87,1297.97,-7199.31,-1277.95,315.98,-202.90
2015-10-18 20:09:29.832,-36.889122,174.65778,26.01,-77.11,155.95,-2545.87,1975.97,-6366.31,-1264.95,295.98,-180.90
2015-10-18 20:09:30.040,-36.889122,174.65778,40.83,-81.30,150.59,-1401.87,2904.97,-9466.31,-1370.95,322.98,-136.90
2015-10-18 20:09:30.285,-36.889122,174.65778,45.16,-83.74,150.11,-1055.87,2457.97,-11271.31,-1225.95,293.98,-121.90
2015-10-18 20:09:30.822,-36.889122,174.65778,49.11,-88.77,149.15,-1435.87,2217.97,-14577.31,-1225.95,306.98,-77.90
2015-10-18 20:09:31.234,-36.889122,174.65778,28.74,-88.13,143.26,-26.87,2274.97,-7241.31,-1215.95,367.98,49.10
2015-10-18 20:09:31.475,-36.889122,174.65778,29.56,-90.54,142.45,-1939.87,2830.97,-11459.31,-1193.95,452.98,67.10
2015-10-18 20:09:31.746,-36.889122,174.65778,31.20,-96.52,140.78,-1561.87,3004.97,-9106.31,-1276.95,384.98,36.10
2015-10-18 20:09:32.025,-36.889122,174.65778,31.60,-100.31,140.08,-989.87,4867.97,-9605.31,-1160.95,407.98,78.10
2015-10-18 20:09:32.404,-36.889122,174.65778,30.80,-104.61,139.09,-1498.87,3971.97,-12573.31,-1176.95,487.98,136.10
2015-10-18 20:09:32.662,-36.889122,174.65778,28.36,-109.03,137.93,-1132.87,1555.97,-4448.31,-1186.95,551.98,145.10
2015-10-18 20:09:33.195,-36.890118,174.65894,8.15,-96.50,164.96,-1930.87,2541.97,-9819.31,-1296.95,517.98,93.10
2015-10-18 20:09:33.576,-36.890118,174.65894,8.65,-81.27,164.17,-1791.87,2056.97,-7899.31,-1165.95,472.98,107.10
2015-10-18 20:09:33.848,-36.890118,174.65894,7.27,-77.92,163.68,-1281.87,2052.97,-15564.31,-1225.95,534.98,106.10
2015-10-18 20:09:34.200,-36.890118,174.65894,6.16,-75.84,162.74,-2453.87,1735.97,-11726.31,-1203.95,559.98,91.10
2015-10-18 20:09:34.651,-36.890118,174.65894,5.70,-75.76,162.04,-1437.87,1593.97,-13180.31,-1261.95,512.98,50.10
2015-10-18 20:09:34.912,-36.890118,174.65894,4.61,-74.34,160.41,-1199.87,1077.97,-11741.31,-1201.95,520.98,46.10
2015-10-18 20:09:35.310,-36.890118,174.65894,2.36,-74.23,159.65,-1116.87,1028.97,-9143.31,-1214.95,621.98,114.10
2015-10-18 20:09:35.594,-36.890118,174.65894,-2.41,-71.86,158.45,-1197.87,2709.97,-15139.31,-1218.95,691.98,73.10
2015-10-18 20:09:35.957,-36.890118,174.65894,17.45,-69.41,173.40,-620.87,1338.97,-7898.31,-1256.95,684.98,67.10
2015-10-18 20:09:36.125,-36.890118,174.65894,15.58,-75.57,172.73,-1280.87,2079.97,-10205.31,-1177.95,653.98,-14.90
2015-10-18 20:09:36.625,-36.890118,174.65894,14.49,-78.89,172.06,-392.87,2032.97,-8176.31,-1230.95,589.98,-43.90
2015-10-18 20:09:36.887,-36.890118,174.65894,6.70,-87.21,143.60,-1273.87,4335.97,-12917.31,-1128.95,516.98,-90.90
2015-10-18 20:09:37.156,-36.890118,174.65894,7.88,-92.28,142.33,-790.87,2277.97,-7591.31,-1212.95,516.98,-87.90
2015-10-18 20:09:37.461,-36.890118,174.65894,9.32,-97.59,141.54,-2019.87,2454.97,-13849.31,-1238.95,476.98,-98.90
2015-10-18 20:09:37.897,-36.890118,174.65894,10.63,-102.62,140.54,-708.87,4978.97,-13329.31,-1157.95,504.98,-82.90
2015-10-18 20:09:38.395,-36.890118,174.65894,11.48,-93.93,162.92,-804.87,2289.97,-9545.31,-1245.95,460.98,-85.90
2015-10-18 20:09:39.937,-36.890118,174.65894,12.52,-90.98,161.94,-1193.87,2501.97,-13693.31,-1218.95,474.98,-89.90
2015-10-18 20:09:40.738,-36.890118,174.65894,21.65,-103.14,153.61,-1271.87,3148.97,-10586.31,-1273.95,353.98,-156.90
2015-10-18 20:09:41.218,-36.890118,174.65894,39.38,-111.51,151.10,-1417.87,3960.97,-7057.31,-1237.95,178.98,0.10
